id,school_id,created_by,type,subject_id,subject,grade,difficulty,language,question,statement,answers,correct_index,correct_answer,explanation,unit,image_url,tags,time_limit,lehrplan21_topic,is_active,created_at,updated_at
7ad410a3-b3b7-42ac-80d8-ed680f4b3a6d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,3,de,Wie viel ist 73 − 9?,,"[""64"", ""63"", ""66"", ""65""]",0,,Das richtige Ergebnis ist 64.,,,"[""math"", ""arithmetic"", ""de"", ""grade-2"", ""diff-3""]",22400,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9568adbf-e829-4003-a701-10f6be63c14f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,1,de,In einer Nahrungskette: Was ist eine Pflanze?,,"[""Produzent"", ""Konsument"", ""Zersetzer"", ""R\u00e4uber""]",0,,Pflanzen sind Produzenten.,,,"[""general-knowledge"", ""de"", ""grade-2"", ""diff-1""]",12800,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1452f13c-dda1-479a-915e-1f60ebd836cd,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,1,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-1"", ""diff-1""]",14400,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ecbb5e99-0cdf-42c7-9425-bad0a96b1a71,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,en,,Skopje is the capital of Czech Republic.,,,False,The capital of Czech Republic is Prague.,,,"[""geography"", ""true-false"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
6b63f94c-2c66-4891-aa48-dae740c791fd,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,3,en,,"In English, a sentence must start with a capital letter.",,,True,This is a standard grammar rule.,,,"[""language"", ""true-false"", ""en"", ""grade-5"", ""diff-3""]",14000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0cce8872-3ce6-4fa3-b64e-8094fc8d5396,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,3,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
2b1be16a-e8af-4f69-9d6b-42f5287bde91,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,3,4,fr,Choisissez la forme correcte : 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Le pluriel utilise 'are'.,,,"[""language"", ""grammar"", ""fr"", ""grade-3"", ""diff-4""]",23800,D.4.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
6df3ba51-e009-44f6-9a3a-877a8074173d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,4,en,Which animal is shown in the image?,,"[""Cat"", ""Dog"", ""Bird"", ""Fish""]",0,,Recognize the animal in the image.,,https://picsum.photos/seed/img890/400/300,"[""general-knowledge"", ""image"", ""en"", ""grade-2"", ""diff-4""]",27200,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c674045c-0110-48ef-8f3d-4a14b75be428,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,1,3,en,What is 97 ÷ 8? (round to nearest integer),,"[""11"", ""14"", ""13"", ""12""]",3,,The correct result is 12.,,,"[""math"", ""arithmetic"", ""en"", ""grade-1"", ""diff-3""]",25200,MA.1.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ef7dd407-4a86-40c9-972e-76eaa937c838,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,5,1,de,Wie viele Tage hat ein Schaltjahr?,,,,366,Schaltjahre haben 366 Tage.,,,"[""general-knowledge"", ""number-input"", ""de"", ""grade-5"", ""diff-1""]",8000,NMG.6.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
24942e11-b9dd-4b5a-bc5d-d582fe42806d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,1,fr,Combien font 14 + 31 ?,,"[""45"", ""44"", ""47"", ""46""]",0,,Le résultat correct est 45.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-5"", ""diff-1""]",8000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3d1cf075-598b-4440-86e0-4173ac83ac25,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,2,fr,Choisissez la forme correcte : 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Le pluriel utilise 'are'.,,,"[""language"", ""grammar"", ""fr"", ""grade-2"", ""diff-2""]",17600,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
69be20ca-37fb-4e04-a4ad-9854dd0d356c,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,4,en,What is the capital of Argentina?,,"[""Ottawa"", ""Buenos Aires"", ""Bras\u00edlia"", ""Berlin""]",1,,The capital of Argentina is Buenos Aires.,,,"[""geography"", ""capitals"", ""en"", ""grade-6"", ""diff-4""]",13600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8d30e007-391d-412e-9ee1-363cc8f73396,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,3,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-1"", ""diff-3""]",25200,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0ba7ff28-ddf4-4aad-8bcb-d1e706176b1d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,5,3,fr,Combien de jours y a-t-il dans une année bissextile ?,,,,366,Les années bissextiles ont 366 jours.,,,"[""general-knowledge"", ""number-input"", ""fr"", ""grade-5"", ""diff-3""]",14000,NMG.6.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
88487e4d-6672-4faa-8177-9a11af783ce0,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,de,,8 + 8 ist gleich 2 × 8.,,,True,Durch das Distributivgesetz stimmt das immer.,,,"[""math"", ""true-false"", ""de"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9dbff385-681b-4bdf-893d-78d044847f2b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,1,4,en,,Brasília is the capital of United Kingdom.,,,False,The capital of United Kingdom is London.,,,"[""geography"", ""true-false"", ""en"", ""grade-1"", ""diff-4""]",30600,NMG.8.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
13389185-6d7c-4ec4-8bd9-d922f8e372c6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,5,1,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-5"", ""diff-1""]",8000,NMG.6.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
58d95aa8-b432-49be-aee8-c4c116b79c60,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,2,en,What is 11 × 12?,,"[""128"", ""135"", ""130"", ""132""]",3,,The correct result is 132.,,,"[""math"", ""arithmetic"", ""en"", ""grade-2"", ""diff-2""]",17600,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a2307f5e-ea33-412c-ae31-591bb7a06005,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,2,fr,Combien de lettres contient le mot anglais 'elephant' ?,,,,8,Comptez les lettres du mot anglais.,,,"[""language"", ""spelling"", ""fr"", ""grade-4"", ""diff-2""]",13200,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
a2263ace-3b33-4242-9398-2f0e7f0fa271,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,1,en,,16 + 16 equals 2 × 16.,,,True,"By distributive property, it's always true.",,,"[""math"", ""true-false"", ""en"", ""grade-4"", ""diff-1""]",9600,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9e1de90a-451b-4639-a66f-7e39e75076fb,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,2,fr,Sur quel continent se trouve Finland ?,,"[""Europe"", ""South America"", ""Africa"", ""Oceania""]",0,,Finland se trouve en Europe.,,,"[""geography"", ""continents"", ""fr"", ""grade-3"", ""diff-2""]",15400,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
f5068643-e075-4747-999e-2cccbf933e99,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,2,en,,50 + 3 is greater than 50 × 3.,,,False,Compare sum vs product to decide.,,,"[""math"", ""true-false"", ""en"", ""grade-2"", ""diff-2""]",17600,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d5b96f08-5fb9-4bcb-84e9-5d1497579fb0,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,4,fr,Combien y a-t-il de continents sur Terre ?,,,,7,Le modèle standard en compte 7.,,,"[""geography"", ""number-input"", ""fr"", ""grade-6"", ""diff-4""]",13600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
9e0d6ac6-f79b-4401-9dec-d7e9ef4884ce,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3315c1e4-71d0-4213-9bfe-a75a36da8f03,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,5,5,de,Ein Quadrat hat Seitenlänge 3 cm. Wie groß ist sein Umfang?,,"[""16"", ""20"", ""12"", ""8""]",2,,Das richtige Ergebnis ist 12.,,,"[""math"", ""arithmetic"", ""de"", ""grade-5"", ""diff-5""]",20000,MA.3.A.5,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
761d85d8-643b-4523-91c7-65b9ee810179,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,2,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fd796610-3769-4d61-8784-64b84c4d647f,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,2,en,,"In English, a sentence must start with a capital letter.",,,True,This is a standard grammar rule.,,,"[""language"", ""true-false"", ""en"", ""grade-4"", ""diff-2""]",13200,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1de10725-731a-402a-acf6-c6e0cfca6725,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,3,4,en,Which planet is known as the Red Planet?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Mercury""]",0,,Mars is called the Red Planet due to iron oxide (rust) on its surface.,,,"[""general-knowledge"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.4.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
8e7f11b9-a069-4530-88a9-b2673ce43fa6,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,2,2,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-2"", ""diff-2""]",17600,NMG.8.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e8b83dcf-aed8-49eb-bcbd-a474a5d45413,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,2,en,What is the plural of 'mouse'?,,"[""mouses"", ""mices"", ""mice"", ""mouse""]",2,,'mouse' → 'mice' is an irregular plural.,,,"[""language"", ""grammar"", ""en"", ""grade-5"", ""diff-2""]",11000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
80c37894-af6a-4096-8561-9232218afaec,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,5,fr,Quelle est la capitale de Kosovo ?,,"[""Mexico City"", ""Pristina"", ""Oslo"", ""Berlin""]",1,,La capitale de Kosovo est Pristina.,,,"[""geography"", ""capitals"", ""fr"", ""grade-6"", ""diff-5""]",16000,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
4417b661-324c-49b0-9a2c-7ed684b68e19,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,1,fr,Combien font 43 + 42 ?,,"[""85"", ""84"", ""87"", ""86""]",0,,Le résultat correct est 85.,,,"[""math"", ""arithmetic"", ""fr"", ""grade-2"", ""diff-1""]",12800,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
bda2adea-d1fe-4875-9e1a-3aef56329de4,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,image-question,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,5,fr,Quel animal est montré sur l'image ?,,"[""Chat"", ""Chien"", ""Oiseau"", ""Poisson""]",3,,Reconnaissez l'animal sur l'image.,,https://picsum.photos/seed/img916/400/300,"[""general-knowledge"", ""image"", ""fr"", ""grade-6"", ""diff-5""]",16000,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
ef4bdab2-4444-4d6f-b82e-4185e5c36ff1,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,5,2,fr,Combien de lettres contient le mot anglais 'banana' ?,,,,6,Comptez les lettres du mot anglais.,,,"[""language"", ""spelling"", ""fr"", ""grade-5"", ""diff-2""]",11000,D.6.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
facb3b2a-599a-499e-8d65-714e6bd69353,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,3,de,Wie viel ist 61 ÷ 12? (auf ganze Zahl runden),,"[""4"", ""6"", ""7"", ""5""]",3,,Das richtige Ergebnis ist 5.,,,"[""math"", ""arithmetic"", ""de"", ""grade-6"", ""diff-3""]",11200,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
c39971ae-cca3-4e16-aad8-a118269362db,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,2,2,en,How many letters are in the word 'elephant'?,,,,8,Count the letters in the word.,,,"[""language"", ""spelling"", ""en"", ""grade-2"", ""diff-2""]",17600,D.3.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
fce2cb3f-2d6b-40e4-9f3a-e1dd377808e2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,3,de,,Es gibt 7 Kontinente auf der Erde.,,,True,Das gängige Modell zählt 7 Kontinente.,,,"[""geography"", ""true-false"", ""de"", ""grade-6"", ""diff-3""]",11200,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
aee187fb-e324-4e99-87a2-6663586be62b,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,4,4,de,Wie viel ist 12 − 1?,,"[""11"", ""12"", ""10"", ""13""]",0,,Das richtige Ergebnis ist 11.,,,"[""math"", ""arithmetic"", ""de"", ""grade-4"", ""diff-4""]",20400,MA.2.A.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d289e9ff-9aa7-4928-853a-7f098d4b14a2,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,2,en,How many days are there in a leap year?,,,,366,Leap years have 366 days.,,,"[""general-knowledge"", ""number-input"", ""en"", ""grade-1"", ""diff-2""]",19800,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
61e59f71-dcc2-4354-a9fe-ca29ff800bab,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,4,1,en,,Canberra is the capital of France.,,,False,The capital of France is Paris.,,,"[""geography"", ""true-false"", ""en"", ""grade-4"", ""diff-1""]",9600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
1d9abea5-89f1-492d-b081-4edd1a5e7e31,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,6,3,fr,Quelle est la température corporelle normale (°C) ?,,"[""36,5\u201337,5\u00b0C"", ""20\u201325\u00b0C"", ""15\u201318\u00b0C"", ""40\u201342\u00b0C""]",0,,"Plage normale ~36,5–37,5°C.",,,"[""general-knowledge"", ""fr"", ""grade-6"", ""diff-3""]",11200,NMG.7.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
0af03272-6ee7-46a9-8964-4c7bae6b017c,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,true-false,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,2,3,en,,"At sea level, water boils at 100°C.",,,True,Boiling point of water at sea level is 100°C.,,,"[""general-knowledge"", ""true-false"", ""en"", ""grade-2"", ""diff-3""]",22400,NMG.3.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
761719b7-70cf-46bd-b5e9-d92f45f4896d,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,4,en,How many continents are there on Earth?,,,,7,Standard model is 7.,,,"[""geography"", ""number-input"", ""en"", ""grade-3"", ""diff-4""]",23800,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
d2a6d6e3-afba-477a-a541-23327f415d46,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,1,fr,Sur quel continent se trouve Ukraine ?,,"[""South America"", ""Oceania"", ""Africa"", ""Europe""]",3,,Ukraine se trouve en Europe.,,,"[""geography"", ""continents"", ""fr"", ""grade-3"", ""diff-1""]",11200,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
5637f6c6-1523-426b-b640-888a8bd5cb38,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,3,3,de,Wie viel ist 66 ÷ 6? (auf ganze Zahl runden),,"[""10"", ""13"", ""12"", ""11""]",3,,Das richtige Ergebnis ist 11.,,,"[""math"", ""arithmetic"", ""de"", ""grade-3"", ""diff-3""]",19600,MA.2.A.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
332cd414-23b7-46f5-b80c-44dc8ff22899,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,number-input,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,3,3,en,Approximately how tall (in meters) is the Eiffel Tower? (nearest whole number),,,,324,Eiffel Tower is ~324 m tall.,m,,"[""geography"", ""number-input"", ""en"", ""grade-3"", ""diff-3""]",19600,NMG.8.3,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3c560fe9-d7ba-491d-8a1b-089c99ee6251,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,1,2,fr,Choisissez la forme correcte : 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Le pluriel utilise 'are'.,,,"[""language"", ""grammar"", ""fr"", ""grade-1"", ""diff-2""]",19800,D.2.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e6aae52e-eaf8-40a4-b21a-f37e55b6cdf9,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,6,1,de,Wie viel ist 9 ÷ 3? (auf ganze Zahl runden),,"[""4"", ""3"", ""2"", ""5""]",1,,Das richtige Ergebnis ist 3.,,,"[""math"", ""arithmetic"", ""de"", ""grade-6"", ""diff-1""]",6400,MA.3.A.6,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
30c9ac59-f048-4a42-adce-7d1a24371713,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f9067f9-9e39-4e38-944f-6701b837981b,math,2,1,en,What is 28 − 7?,,"[""21"", ""23"", ""22"", ""20""]",0,,The correct result is 21.,,,"[""math"", ""arithmetic"", ""en"", ""grade-2"", ""diff-1""]",12800,MA.1.A.2,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
313c5e91-2198-424e-9b6e-d6550d557e47,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,d15fe1f7-7306-47d5-8a8d-58178d110b00,general-knowledge,1,2,de,Welcher Planet ist als der Rote Planet bekannt?,,"[""Mars"", ""Jupiter"", ""Venus"", ""Merkur""]",0,,Mars heißt der Rote Planet wegen Eisenoxid (Rost) auf der Oberfläche.,,,"[""general-knowledge"", ""de"", ""grade-1"", ""diff-2""]",19800,NMG.2.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
3c53d531-aac2-4502-b1ec-a803aebfb877,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,0a8b8797-918c-4893-bfab-6614dd7fd0c2,geography,6,4,de,Wie heißt die Hauptstadt von Greece?,,"[""Oslo"", ""Tokyo"", ""Bras\u00edlia"", ""Athens""]",3,,Die Hauptstadt von Greece ist Athens.,,,"[""geography"", ""capitals"", ""de"", ""grade-6"", ""diff-4""]",13600,NMG.8.4,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
e132f14a-df64-4c5a-9130-bef9baca5eec,90db317f-4989-421b-b0e2-5888e06fd22d,d37e0fc8-da07-4191-a037-de021fc1ded9,multiple-choice,9f7cac5d-a898-4073-a7cb-458fe6289d23,language,4,3,en,Choose the correct form: 'They ___ happy.',,"[""is"", ""are"", ""am"", ""be""]",1,,Plural subject uses 'are'.,,,"[""language"", ""grammar"", ""en"", ""grade-4"", ""diff-3""]",16800,D.5.A.1,True,2025-09-02T11:00:00.000Z,2025-09-02T11:00:00.000Z
